#,1
##,1
#Objects12,1
#TEMP1,1
#TempTable,1
#Trip,1
#etc,2
#spring,2
#temp1,2
#tempTable,1
#temp_table1,1
#tmpTable,1
#tripIdsToDelete,1
MYLINKEDSERVER,3
MYSERVER,4
MYSERVER1,1
MYSQL,1
MYSQLDB,6
MYSQLDBE,18
MYSQLSERVER,1
MY_DBA_SERVER,3
MY_SRVR,1
MachineA,3
MachineB,7
MainServer,10
Market,1
Matrix,6
Mcsfwisdtest,4
Mercury,5
MyDB,9
MyDSN,2
MyJDE_VENDOR,1
MyLinkS,1
MyLinkedServer,13
MySQLServer,2
MySQL_Linked,1
MyServer,13
Myremoteserver,7
Mysql,2
NEPTUNE122,3
NETSUITE_SB2,2
NEWServerName,1
ODBC_NAME,1
OTHERSERVER,1
Oficios_dev2,2
OnlineServe02,6
OtherServer,3
OtherServerName,1
PB,30
PCMDBSERVER,1
PDI,12
PDX_SAP_USER,2
PERSEUS,4
PGSQL,1
PHOENIX,1
PI2,39
PLUSREPORT,3
POSSQLSERVER,3
POSTGREFGH,2
POSTGRESQL,3
POSTGRESSQL35W,1
PRESTA,1
PROD,1
PROD01,7
PROD02,8
PRODBDD01,4
PRODSQLSERVER,4
PRODUCTION,4
PRODUCTIONSQL,7
PROJECT,1
PSOPS,4
ParadoxDBLinkedServer,1
Phoenix,3
PortfolioAnalytics,1
Prod,1
ProdLinkedServer,1
Production,2
ProductionServerName,1
Production_Server,3
Progress,31
QFINITI,6
R,2
REMOTERT,1
REMOTESERVER,2
REMOTE_SERVER,7
REPORTING,2
RS,1
RWPRODMAIN,1
RemoteIP,4
RemoteLinkedServer,1
RemoteServer,48
RemoteServer1,1
RemoteServer2,1
RemoteServerName,1
Remoteserver2,1
RemteServer,1
Reservation,6
Resnet_Reporting_ops,1
S1,3
S2,3
S301,1
SCSQLPC,1
SC_server,7
SENDERO,1
SENTINEL,14
SERVER,21
SERVER01,13
SERVER1,14
SERVER2,11
SERVER20,2
SERVER2NAME,1
SERVERB,1
SERVERNAME,3
SERVERSQL,1
SERVER_A,3
SERVER_B,1
SERVER_X,1
SF_64,1
SGDB,2
SMSQL1,2
SMSSERVER01,9
SOURCE,1
SOURCESERVER,6
SPECTRUM,7
SQ05,8
SQL,1
SQL01,1
SQL01180WTR205,1
SQL2005,2
SQL2008,2
SQL2008Server,2
SQL2K8R2,2
SQLCRM,9
SQLSERVER,1
SQLServer,5
SQLServer2,2
SQLServer_2,1
SQLSrv01,7
SQLTest,6
SQLcheck,5
SQLiteDatabase,1
SQLiteIDImagerThumbs,2
SRV02,1
SRVDB1,1
SRVDB2,1
SRVSQL01,2
SRVSQL03,2
STG1DOCDB10,1
STLEDGSQL01,1
STROMBERG,8
SYSPROD1,8
Schema,1
Server,38
Server02,1
Server1,18
Server10,1
Server2,30
Server3,3
Server5,2
ServerA,20
ServerB,18
ServerName,12
ServerWithActiveConnection,4
Server_1,4
Server_2,4
Server_Name,2
Serverb,1
Servername,1
Serverx,2
Servery,2
ShipWorks,3
Shipping,4
SnapshotDev,1
Solitude,2
SomeInstance,1
SomeLinkedServer,1
SomeServer,1
Source,13
SourceServer,2
SourceServerName,1
Source_server,1
Staging,1
Staging_Server,2
SynapseSQL,1
SyncServer,2
System,1
TARGETSQLSERVER,1
TDMVISTA_CLUSTER,32
TESLABSQL02T,4
TEST,3
TESTSERVER,1
TICKETFEEDBACK,1
TOMSQLVISION,3
Table1,1
TableName,1
TargetServer,1
Target_server,1
TestDB,6
TestLinkedServer,1
TestSQL1,4
Testserver,7
TradeSpace,1
VSERV,4
VeeamBackup,1
WCLHR,5
WEBDB,2
WELLEZ,14
WSS_Content_apt,11
X,3
XTREME,8
XTSQL01,12
XXXX,2
XXXXXXXXXXX,1
Y,1
YAZOO,4
YourDevInstance,1
YourProdInstance,1
__SOURCEINST__,1
abc,1
abprot,5
acct,21
admnappl001,3
ana,1
analytics,6
anotherserver,1
app02,4
appdb,23
asd,4
assicurazionedb,1
auctori_core_v40_D,1
azureDBServer,1
b,1
blah,1
cmslive,1
com,70
comAkt,1
crm,10
crmtestdb,1
database,3
database1,3
db_dit,5
db_ip,28
dbo,10
dbs2,1
dbserv,1
de,2
distantserver,3
dstrn,5
elm_qa,3
ensite,1
fdserver,1
hidden,1
hr2_major,2
hyd2oemcrmdev15,4
i,1
ids_reporting,3
iflvs08,2
incode,1
ipaddress,1
it,1
javax,1
joins,3
ksimakeprod01,2
legacyserver,2
linked,2
linkedServer,8
linkedServerName,7
linked_server,36
linked_server_name,1
linked_servername,6
linked_timecardserver,1
linkedinformix,1
linkedserver,32
linkedserver01,8
linkedserver1,5
linkedserver2,1
linkedserver3,3
linkedserver4,1
linkedserver5,1
linkedsrv,3
linksrv,9
linwdc1f,19
loc_ase,2
local,1
localserver,1
loopback,1
ls1,1
mdsqlst,7
mmcenvsqlbi01,3
mmcenvsqlprd01,7
model,1
mongo,2
mscribe,1
mslccard08,1
msql,20
mssql,1
my,1
myLinkedServer,2
myOtherServer,1
myOtherdbServer,1
myServer,1
my_linked_server,2
my_linkedserver,1
myapp,1
myazuresvr,1
mylinked,1
myproject,1
myserver,1
mysqlserver,3
ndf_061,11
nextgen,6
nlsdb,4
offlinedbsvr,12
oracledb,2
org,3
patDataset,1
pojo,1
ppcor,2
prosql05,5
quantdb,2
remoteServer,1
remote_DB,1
remote_server_name,1
remoteserver,5
remoteservername,1
rrscsql2,3
rrscsql3,2
select,4
serv,1
server,47
server0001,1
server0002,1
server08,4
server1,28
server2,24
server3,1
server5,1
serverA,2
serverB,5
serverDB,1
serverTwo,3
server_1,1
server_2,3
server_A,1
server_name,3
servera,1
servername,4
servername1,1
servername2,1
sourceserver,1
sql01,4
sql10,3
sql8,1
sql_data,2
sqlmdstgbiz02,4
sqlserver,7
sqlserver1,1
ssdba,1
subscriber1,1
subscriber2,1
target_table,1
test,1
testCentral,1
testdb,1
tgt_svr,1
tmiedb,2
trade_management,9
transaction,1
vicislave,3
vmslcsql11,1
wcukopera05,5
wcuksql01,3
win2k12engage,27
win2k12sql,1
x,12
x3distributor,4
xxx,11
xxxxxxx,34
xxxxxxxxxxxxxxx,1
xxxxxxxxxxxxxxxx,1
